project_ID	geocoded	project_title	date_of_effectiveness	actual_start_date	date_of_agreement	donors	iati_donor_codes	donor_iso3	amp_sector_name	donor_iso3	ad_sector_code	ad_sector_name	status	total_c_to_2012	total_d_to_2012	c_2000	c_2001	c_2002	c_2003	c_2004	c_2005	c_2006	c_2007	c_2008	c_2009	c_2010	c_2011	c_2012	c_2013_currentUSD	d_2001	d_2002	d_2003	d_2004	d_2005	d_2006	d_2007	d_2008	d_2009	d_2010	d_2011	d_2012	d_2013_currentUSD
872381444	0	"Rural Access Improvement and Decentralization Project(RAIDP)"	2010-07-14	2010-07-14	2010-07-14	"International Development Association"	44002		"LOCAL DEVELOPMENT"	DAC	430	Other	On-Going	89584968.4	40325600.13	0	0	0	0	0	43983881.34	0	0	0	0	45601087.06	0	0	0	0	0	0	0	0	0	0	0	0	28263766.24	4747218.28	7314615.61	0
8723868195	0	"Bharatpur-Madi 33kv Sub Transmission Line & Rural Electrification Project"	2007-09-14		2007-09-14	"India|The Debt Resolution Forum"	11000|22000		ELECTRICITY	DAC	230	"Energy Generation and Supply"	On-Going	1732815.95	0	0	0	0	0	0	0	0	1732815.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
872383186034	0	"Health and Nutrition"				"Nepal Youth Foundation"	22000	USA		USA			pipeline	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
872383186036	0	"Capacity Building and Livelihood"				"Nepal Youth Foundation"	22000	USA	"OTHERS: SOCIAL"	USA	160	"Other Social Infrastructure and Services"	pipeline	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
872383186037	0	"Education Support"				"Nepal Youth Foundation"	22000	USA		USA			pipeline	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
872383186038	0	"Counseling and Training"				"Nepal Youth Foundation"	22000	USA	"OTHERS: SOCIAL"	USA	160	"Other Social Infrastructure and Services"	pipeline	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
872381265	0	"Road Sector Development Project"	2008-02-21	2008-04-01	2007-11-08	"International Development Association"	44002		"ROAD TRANSPORTATION"	DAC	210	"Transport and Storage"	On-Going	130413728.76	73915722.35	0	0	0	0	0	0	0	48597389.26	0	0	81816339.5	0	0	0	0	0	0	0	0	0	0	0	0	34368820.6	20361532.83	19185368.92	79207894
872381432557	0	"Water Resources Project preparatory Facility."	2012-11-02	2012-11-02	2012-11-02	"Asian Development Bank"	46004		IRRIGATION	DAC	311	Agriculture	On-Going	11131781.86	0	0	0	0	0	0	0	0	0	0	0	0	0	11131781.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87238963575	0	"Support to Transitional Justice efforts in Nepal"	2014-06-04		2014-06-04	Norway	11000	NOR	"OTHERS: SOCIAL"	NOR	160	"Other Social Infrastructure and Services"	On-Going	0	230345.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230345.85	224664.731
8723880679	0	"Micro Hydro Project (CDCF)"	2007-06-30	2007-06-30		"World Bank Trust Funds"	44000		"ALTERNATE ENERGY"	DAC	230	"Energy Generation and Supply"	On-Going	2553069.31	0	0	0	0	0	0	0	2553069.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87238965620	0	"Child Friendly Local Governance CFLG"	2013-05-13	2013-05-13	2013-05-13	Norway	11000	NOR	"LOCAL DEVELOPMENT"	NOR	430	Other	On-Going	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6895719.482	0	0	0	0	0	0	0	0	0	0	0	0	2419466.334
872381096149	0	"Strengthening Implementation of the Women, Peace and Security Agenda in Nepal: Towards Implementation of the National Action Plan on UNSCRs 1325 and 1820"	2013-07-01	2013-07-01	2013-08-01	"United Nations Development Fund for Women"	41124		"PEACE AND RECONSTRUCTION"	DAC	700	"Humanitarian Aid (Including Reconstruction and Recovery)"	Completed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147271.493	0	0	0	0	0	0	0	0	0	0	0	0	0
872381062330	0	"SENEP1206530 - Diseases Surveillance and Epidemiology/Neglected Tropical Disease Elimination and Control/Malaria Elimination/Blood Safety and Laboratory Technology"	2012-01-01	2012-01-01	2012-01-01	"World Health Organization"	41143		HEALTH	DAC	120	Health	On-Going	429079.59	193256.84	0	0	0	0	0	0	0	0	0	0	0	0	429079.59	0	0	0	0	0	0	0	0	0	0	0	0	193256.84	146197
872381062323	0	"SENEP1206741 - Programme for Immunization Preventable Diseases, WHO Nepal"	2013-12-31	2012-01-01	2012-01-01	"World Health Organization"	41143		HEALTH	DAC	120	Health	On-Going	114353.75	14508.75	0	0	0	0	0	0	0	0	0	0	0	0	114353.75	0	0	0	0	0	0	0	0	0	0	0	0	14508.75	72208
872381062331	0	"SENEP1206743 - To combat HIV/AIDs, Tuberculosis in Nepal"	2012-01-01	2012-01-01	2012-01-01	"World Health Organization"	41143		HEALTH	DAC	120	Health	On-Going	178108.5	81731.56	0	0	0	0	0	0	0	0	0	0	0	0	178108.5	0	0	0	0	0	0	0	0	0	0	0	0	81731.56	69858
872381062334	0	"SENEP1206771 - To improve health services through better governance, financing, staffing and management to improve knowledge, management and information technology and the use of essential medicines"	2012-01-01	2012-01-01	2012-01-01	"World Health Organization"	41143		HEALTH	DAC	120	Health	On-Going	1124309.96	400918.2	0	0	0	0	0	0	0	0	0	0	0	0	1124309.96	0	0	0	0	0	0	0	0	0	0	0	0	400918.2	999835
872381062332	0	"SENEP1206761 - NCD, Mental Health and Disabilities Prevention and Control"	2012-01-01	2012-01-01	2012-01-01	"World Health Organization"	41143		HEALTH	DAC	120	Health	On-Going	393660.28	104341.22	0	0	0	0	0	0	0	0	0	0	0	0	393660.28	0	0	0	0	0	0	0	0	0	0	0	0	104341.22	375526
872381062333	0	"SENEP1206729 - Improving health during key stage of life including pregnancy, childbirth, neonatal period, childhood, adolescent, older age promoting gender equality, equity and human rights"	2012-01-01	2012-01-01	2012-01-01	"World Health Organization"	41143		HEALTH	DAC	120	Health	On-Going	379492.56	64407.47	0	0	0	0	0	0	0	0	0	0	0	0	379492.56	0	0	0	0	0	0	0	0	0	0	0	0	64407.47	241480
872381062338	0	"SENEP1206730 - Reduce the health consequences of emergencies and conflicts"	2012-01-01	2012-01-01	2012-01-01	"World Health Organization"	41143		HEALTH	DAC	120	Health	On-Going	166976.72	111482.77	0	0	0	0	0	0	0	0	0	0	0	0	166976.72	0	0	0	0	0	0	0	0	0	0	0	0	111482.77	12882
872381062337	0	"SENEP1206682 - Environmental Health, Nutrition and Food Safety"	2012-01-01	2012-01-01	2012-01-01	"World Health Organization"	41143		HEALTH	DAC	120	Health	On-Going	562660.97	177640.97	0	0	0	0	0	0	0	0	0	0	0	0	562660.97	0	0	0	0	0	0	0	0	0	0	0	0	177640.97	609965
872381431698	0	"UK support to Build Earthquake Resilience in Nepal"	2012-09-04	2012-09-04	2012-09-04	"Department for International Development"	GB-1	GBR	"ENVIRONMENTSCIENCE & TECHNOLOGY"	GBR	410	"General Environmental Protection"	On-Going	27708729.24	3346176.79	0	0	0	0	0	0	0	0	0	0	0	0	27708729.24	0	0	0	0	0	0	0	0	0	0	0	0	3346176.79	7206389.645
872382165207	0	"National Conservation Priority Areas (NCPA)"	2011-07-01	2011-07-01	2011-07-01	"World Wide Fund for Nature"	21000		FOREST	DAC	312	Forestry	On-Going	292867.06	1202733.37	0	0	0	0	0	0	0	0	0	0	0	0	292867.06	331400	0	0	0	0	0	0	0	0	0	0	0	1202733.37	1465767
8723814179	0	"Community Support Programme"		2011-06-16	2011-06-16	"Department for International Development"	GB-1	GBR	"LOCAL DEVELOPMENT"	GBR	430	Other	On-Going	28132163.11	0	0	0	0	0	0	0	0	0	0	0	0	10700389.1	17431774.01	9075056.009	0	0	0	0	0	0	0	0	0	0	0	0	0
872382165213	0	"Koshi River Basin Management (KRBM) Program"	2010-07-01	2010-07-01	2010-07-01	"World Wide Fund for Nature"	21000		"WATER AND ENERGY COMMISSION SECRETARIATS"	DAC	150	"Government and Civil Society"	On-Going	1061711.09	494799.68	0	0	0	0	0	0	0	0	0	0	0	426564	635147.09	808500	0	0	0	0	0	0	0	0	0	0	223589	271210.68	422871
8723811254	0	"Strategic Program for Climate Resilience(SPCR) Pilot Program for Climate Change(PPCR)"	2013-04-30	2013-04-30	2013-04-30	"Asian Development Bank|Climate Investment Fund|World Bank Trust Funds"	46004|40000|44000		"ENVIRONMENTSCIENCE & TECHNOLOGY"	DAC	410	"General Environmental Protection"	On-Going	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31000000	0	0	0	0	0	0	0	0	0	0	0	0	0
8723823100	0	"Budhi Ganga Hydropower Project"	2013-03-22	2013-03-22	2013-03-22	"Kuwait fund for Arab Economic development"	11000	KWT	ELECTRICITY	KWT	230	"Energy Generation and Supply"	On-Going	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18000000	0	0	0	0	0	0	0	0	0	0	0	0	0
872381652763	0	"Improving Research Capacity of Forest Resource Information Technology  (IRCFRIT)"	2010-01-01	2010-01-01		Finland	11000	FIN	FOREST	FIN	312	Forestry	Completed	370037.09	0	0	0	0	0	0	0	0	0	0	370037.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8723851782	0	"Social Safety Nets Project"	2009-02-02	2009-02-02	2008-11-02	"International Development Association|World Bank Trust Funds"	44002|44000		"AGRICULTURE|LOCAL DEVELOPMENT"	DAC	311|430	Agriculture|Other	On-Going	74670077.76	50264720.33	0	0	0	0	0	0	0	0	22556165.71	0	52113912.05	0	0	0	0	0	0	0	0	0	0	0	0	13138204.49	35142891.27	1983624.57	2029624
872381652764	0	"TA-Demonstration of sustainable Forest Management with Community Participation in Nepal"		2011-04-01		"PlaNet Finance"	21000		FOREST	DAC	312	Forestry	Completed	500179	0	0	0	0	0	0	0	0	0	0	0	0	500179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
872381402876	0	"ReTA on Ecosystem Based Adaptation in Mountain Ecosystems in Nepal"	2012-08-16	2012-08-16	2012-08-16	"Food and Agriculture Organization"	41301		FOREST	DAC	312	Forestry	On-Going	3413041.76	0	0	0	0	0	0	0	0	0	0	0	0	0	3413041.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87238113636	0	"Forest restoration and sustainable land management in the Churia Range to combat land degradation"			2012-09-16	"Global Environment Facility|Ministry of Agriculture Development|Ministry of Forest and Soil Conservation|Ministry of Land Reform and Management"	47044|12000|12000|12000		FOREST	DAC	312	Forestry	pipeline	1619168.27	0	0	0	0	0	0	0	0	0	0	0	0	0	1619168.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
872381655295	0	"Land Records Information Management System"	2013-04-24			"Asian Development Bank"	46004		"LAND REFORM & SURVEY"	DAC	311	Agriculture	On-Going	1381352.93	0	0	0	0	0	0	0	0	0	0	0	0	0	1381352.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
872381652682	0	"Supporting the achievement of the Millineum  goals in Asia and the Pacific(Phase III)"				"The United Nations Economic and Social Commission for Asia and the Pacific"	41106		"PLANNING & STATISTICS"	DAC	150	"Government and Civil Society"	Completed	7000	0	0	0	0	0	0	0	0	0	0	0	0	7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
872381702848	0	"School Sector Programme (School Sector Reform Programme)Cofinancing by Australia"	2012-06-11		2012-06-11	"Asian Development Bank|AusAID"	46004|AU-5		EDUCATION	DAC	110	Education	On-Going	3506511.28	3264648.02	0	0	0	0	0	0	0	0	0	0	0	0	3506511.28	0	0	0	0	0	0	0	0	0	0	0	0	3264648.02	0
872381423990	0	"USAID Support to Nepal Peace Trust Fund"	2012-10-10	2012-10-10	2012-10-10	"U.S. Agency for International Development"	US-1	USA	"PEACE AND RECONSTRUCTION"	USA	700	"Humanitarian Aid (Including Reconstruction and Recovery)"	On-Going	490921.85	0	0	0	0	0	0	0	0	0	0	0	0	0	490921.85	0	0	0	0	0	0	0	0	0	0	0	0	0	500000
8723851642	0	"Scaling up coverage and quality of malaria prevention and control in targeted high risk districts in Nepal (2008-2013)"	2008-08-22	2008-09-16	2008-08-22	"Global Fund to Fight AIDS Tuberculosis and Malaria"	47045		HEALTH	DAC	120	Health	On-Going	2263180.43	1807313.05	0	0	0	0	0	0	0	0	2263180.43	0	0	0	0	0	0	0	0	0	0	0	0	771836.78	527059.58	508416.69	0	0	0
872381435804	0	"Rural Water Supply and Sanitation Project in Western Nepal, Completion Phase (RWSSP- WN II)"	2013-09-16	2013-09-16	2013-09-16	Finland	11000	FIN	"LOCAL DEVELOPMENT"	FIN	430	Other	On-Going	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87238815685	0	"Support to Strengthen Government of Nepal's Aid Mangement Platform Database System"	2013-07-23	2013-07-23	2013-07-23	"U.S. Agency for International Development"	US-1	USA	"PLANNING & STATISTICS"	USA	150	"Government and Civil Society"	New	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
872381072974	0	"TFD-10/NEP/006 - Improving nutritional status of school children and community people through increased production and consumption of fruits and getetables, Nirmal Pokhari VDC, Watd No. 1, Kaski"	2012-03-15	2012-03-15	2011-12-31	"Food and Agriculture Organization"	41301		AGRICULTURE	DAC	311	Agriculture	Completed	9234.31	9107.82	0	0	0	0	0	0	0	0	0	0	0	0	9234.31	0	0	0	0	0	0	0	0	0	0	0	0	9107.82	0
872381072938	0	"TFD-10/NEP/003: Improving nutritional status of children by demonstrating kitchen garden model in school and its vicinity - Jhirubas-4, Palpa"				"Food and Agriculture Organization"	41301		AGRICULTURE	DAC	311	Agriculture	Completed	10048.96	10048.96	0	0	0	0	0	0	0	0	0	0	0	0	10048.96	0	0	0	0	0	0	0	0	0	0	0	0	10048.96	0
872383506255	0	"Nepal National Armed Police Academy"	2013-06-25		2013-06-25	China	11000	CHN	POLICE	CHN	152	"Conflict prevention and resolution peace and security"	On-Going	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32624830.758	0	0	0	0	0	0	0	0	0	0	0	0	0
8723831185	0	"Nepal-India Cross border Transmission Projects."	2007-09-14		2007-09-14	India	11000	IND	ELECTRICITY	IND	230	"Energy Generation and Supply"	On-Going	15517194.98	0	0	0	0	0	0	0	0	15517194.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8723831866	0	"Nepal Public Financial Management (Multi Donor Trust Fund)"	2011-10-31	2011-10-31	2011-10-31	"World Bank Trust Funds"	44000		"FINANCIAL REFORM"	DAC	240	"Banking and Financial Services"	On-Going	4300000	600903.7	0	0	0	0	0	0	0	0	0	0	0	4300000	0	0	0	0	0	0	0	0	0	0	0	0	0	600903.7	0
872381714997	0	"Kali Gandaki A Hydropower Plant Rehabilitation Project"	2013-07-08	2013-07-08	2013-07-08	"International Development Association"	44002		"HYDRO ELECTRICITY"	DAC	230	"Energy Generation and Supply"	New	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27260000	0	0	0	0	0	0	0	0	0	0	0	0	0
872381386204	0	"Project Preparatory facility for Energy (PPFE)"	2014-01-31		2013-08-15	"Asian Development Bank"	46004		"HYDRO ELECTRICITY"	DAC	230	"Energy Generation and Supply"	New	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
872383296200	0	"SASEC Road Connectivity Project"			2013-10-20	"Asian Development Bank"	46004		"ROAD TRANSPORTATION"	DAC	210	"Transport and Storage"	New	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87238845484	0	"Kathmandu Valley Waste water Management Project"		2013-07-31	2013-07-03	"Asian Development Bank"	46004		"URBAN DEVELOPMENT"	DAC	430	Other	On-Going	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80000000	0	0	0	0	0	0	0	0	0	0	0	0	0
872381403985	0	"Kisankalagi Unnat Biu-Bijan Karyakram- Improved Seeds for Farmers Programme"	2012-12-02	2012-12-02	2012-12-02	"International Fund for Agricultural Development"	41108		AGRICULTURE	DAC	311	Agriculture	On-Going	39827462.14	0	0	0	0	0	0	0	0	0	0	0	0	0	39827462.14	0	0	0	0	0	0	0	0	0	0	0	0	0	2538273.298
87238841335	0	"Urban Transport Planning and Management"			2012-02-02	"Asian Development Bank"	46004		"URBAN DEVELOPMENT"	DAC	430	Other	On-Going	809584.13	135992.93	0	0	0	0	0	0	0	0	0	0	0	0	809584.13	0	0	0	0	0	0	0	0	0	0	0	0	135992.93	202549
872381933897	0	"SASEC Sub-Regional Trade Facilitation Program"	2013-02-25	2013-02-25	2013-02-25	"Asian Development Bank"	46004		COMMERCE	DAC	250	"Business and Other Services"	On-Going	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000000	0	0	0	0	0	0	0	0	0	0	0	0	8000000
87238842275	0	"Integrated Urban Development Project"	2012-07-04	2012-07-04	2012-05-08	"Asian Development Bank"	46004		"URBAN DEVELOPMENT"	DAC	430	Other	On-Going	57480473.64	0	0	0	0	0	0	0	0	0	0	0	0	0	57480473.64	0	0	0	0	0	0	0	0	0	0	0	0	0	611195
8723880794	0	"Program for Accountability in Nepal-PRAN"	2011-01-24	2011-01-24	2010-09-15	"World Bank Trust Funds"	44000		"GENERAL ADMINISTRATION"	DAC	150	"Government and Civil Society"	On-Going	782000	383256.24	0	0	0	0	0	0	0	0	0	0	0	782000	0	0	0	0	0	0	0	0	0	0	0	0	279336	103920.24	857551
8723897750	0	"Rural Village Water Resource Management Project Phase- II"	2010-09-01	2010-09-01	2010-09-01	Finland	11000	FIN	"LOCAL DEVELOPMENT"	FIN	430	Other	On-Going	18367739.59	7362846.4	0	0	0	0	0	0	0	0	0	0	18367739.59	0	0	0	0	0	0	0	0	0	0	0	0	0	6075573.3	1287273.1	1737039.016
87238124799	0	"Nepal-Investment Climate Reform Program (NICRP)"	2010-05-12	2010-05-12	2010-05-12	"International Finance Corporation|Ministry of Industry"	44004|12000		INDUSTRY	DAC	321	Industry	On-Going	8700225.97	2738598.75	0	0	0	0	0	0	0	0	0	0	8700225.97	0	0	0	0	0	0	0	0	0	0	0	0	503416.91	1416246	818935.84	574212
872381714600	0	"Tanahu Hydropower Project"	2013-03-13	2013-03-13	2013-03-13	"Asian Development Bank|European Investment Bank|Japan International Cooperation Agency|Nepal Electricity Authority"	46004|EU-3|JP-8|12000		ENERGY	DAC	230	"Energy Generation and Supply"	On-Going	71850592.05	0	0	0	0	0	0	0	0	0	0	0	0	0	71850592.05	404000000	0	0	0	0	0	0	0	0	0	0	0	0	0
87238206247	0	"Skills Development Project"		2013-08-01	2013-07-12	"Asian Development Bank"	46004		EDUCATION	DAC	110	Education	On-Going	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147761
87238856444	0	"Micro Enterprise Development Programme ( MEDEP) IV"	2013-08-01	2013-08-01	2013-08-01	AusAID	AU-5	AUS	INDUSTRY	AUS	321	Industry	On-Going	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2864235.249
87238117525	0	"Skills Enhancement for Employment Project (SEEP)"	2008-09-11	2009-02-16	2008-09-11	"International Fund for Agricultural Development"	41108		EDUCATION|LIVELIHOOD	DAC	110|160	"Education|Other Social Infrastructure and Services"	Completed	936885.93	836042.18	0	0	0	0	0	0	0	0	936885.93	0	0	0	0	0	0	0	0	0	0	0	0	30341.1	0	505735.08	299966	0	0
87238892536	0	"Ecosystem Based Adaptation in Mountain Ecosystems"		2012-02-07		"United Nations Environment Programme"	41116		"ENVIRONMENTSCIENCE & TECHNOLOGY"	DAC	410	"General Environmental Protection"	New	1752474.39	101198.01	0	0	0	0	0	0	0	0	0	0	0	0	1752474.39	0	0	0	0	0	0	0	0	0	0	0	0	101198.01	590000
872381175334	0	"Promoting the Effective Governance of Labour Migration from South Asia through Actions on Labour Market Information, Protection during Recruitment and Employment, Skills, and Development Impact"		2013-07-01	2013-06-26	"European Union|International Labour Organisation"	42000|41302		"LABOUR|POLICY AND STRATEGIC"	DAC	160|150	"Other Social Infrastructure and Services|Government and civil society"	On-Going	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1281500	0	0	0	0	0	0	0	0	0	0	0	0	550000
872381172756	0	"Gender Responsive Recovery for Sustainble Peace"	2012-07-24	2012-07-24	2012-07-24	"United Nations Peace Fund"	41311		LIVELIHOOD	DAC	160	"Other Social Infrastructure and Services"	On-Going	297056.65	297056.65	0	0	0	0	0	0	0	0	0	0	0	0	297056.65	0	0	0	0	0	0	0	0	0	0	0	0	297056.65	0
872381175328	0	"ILO-DFID Partnership Programme on Fair Recruitment and Decent Work for Women Migrant Workers in South Asia and the Middle East"	2013-07-15	2013-07-15	2013-07-15	"Department for International Development"	GB-1	GBR	"LABOUR|WOMEN CHILDREN & SOCIAL WELFARE"	GBR	160|160	"Other Social Infrastructure and Services|Other Social Infrastructure and Services"	On-Going	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1997840	0	0	0	0	0	0	0	0	0	0	0	0	781734
872381172798	0	"Way out of informality: Facilitating formalization of informal economy in Nepal."	2012-11-29	2012-09-03	2012-11-29	Japan	11000	JPN	LABOUR	JPN	160	"Other Social Infrastructure and Services"	On-Going	1010269.16	40430.97	0	0	0	0	0	0	0	0	0	0	0	0	1010269.16	0	0	0	0	0	0	0	0	0	0	0	0	40430.97	110000
872381096080	0	"Economic Empowerment of Women through effective policy response programme with focus on Foreign Labour Migration"	2013-07-01	2013-07-01	2013-07-01	"Ministry of Labour & Employment"	12000	NPL	"ECONOMIC REFORM"	NPL	510	"General budget support"	New	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
872381175487	0	"Towards Achieving the Elimination of the Worst Forms of Child Labour as Priority (ACHIEVE)"	2013-07-01	2013-07-01	2013-06-20	Denmark	11000	DNK	"LABOUR|WOMEN CHILDREN & SOCIAL WELFARE"	DNK	160|160	"Other Social Infrastructure and Services|Other Social Infrastructure and Services"	On-Going	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	582000	0	0	0	0	0	0	0	0	0	0	0	0	582000
872381092472	0	"Produce Video Documentary on the Impact of Armed Conflict on Women and their Role in Peacemaking Initiatives"	2011-01-01	2011-01-01	2011-01-01	"Media Service Nepal"	23000	NPL	"PEACE AND RECONSTRUCTION"	NPL	700	"Humanitarian Aid (Including Reconstruction and Recovery)"	Completed	14991.65	11179.55	0	0	0	0	0	0	0	0	0	0	14991.65	0	0	0	0	0	0	0	0	0	0	0	0	0	2637	8542.55	2637
8723878244	0	"Strengthening Public Procurement Management and Portfolio Performance"	2010-12-16		2010-12-16	"Asian Development Bank"	46004		"FINANCIAL REFORM"	DAC	240	"Banking and Financial Services"	On-Going	245568.69	169921.95	0	0	0	0	0	0	0	0	0	0	245568.69	0	0	0	0	0	0	0	0	0	0	0	0	0	10866	159055.95	32840
872381026527	0	"Output 1 (NPL7U601): Strengthened capacity of health institutions and service providers to plan, implement and monitor high-quality comprehensive sexual and reproductive health services (Off Budget)"	2013-02-12	2013-02-12	2013-02-12	"United Nations Population Fund"	41119			DAC			New	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	806511	0	0	0	0	0	0	0	0	0	0	0	0	671443
872381026528	0	"Output 1 (NPL7U601) : Strengthened capacity of health institutions and service providers to plan, implement and monitor high-quality comprehensive sexual and reproductive health services (On Budget)"	2013-02-12	2013-02-12	2013-02-12	"United Nations Population Fund"	41119			DAC			New	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37351	0	0	0	0	0	0	0	0	0	0	0	0	302381
872381026529	0	"Output 2 (NPL7U602): Increased capacity of women and youth to access high-quality sexual and reproductive health services (Off Budget)"	2013-02-12	2013-02-12	2013-02-12	"United Nations Population Fund"	41119			DAC			New	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495149	0	0	0	0	0	0	0	0	0	0	0	0	442451
872381026530	0	"Output 2 (NPL7U602): Increased capacity of women and youth to access high-quality sexual and reproductive health services (On Budget)"	2013-02-12	2013-02-12	2013-02-12	"United Nations Population Fund"	41119			DAC			New	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38570
872381026532	0	"Output 1 (NPL7U501): Strengthened national and subnational health-system capacity within the coordinated multisectoral response to sexual and gender-based violence (On budget)"	2013-02-12		2013-02-12	"United Nations Population Fund"	41119		"WOMEN CHILDREN & SOCIAL WELFARE"	DAC	160	"Other Social Infrastructure and Services"	New	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15165
872381026531	0	"Output 1 (NPL7U501): Strengthened national and subnational health-system capacity within the coordinated multisectoral response to sexual and gender-based violence (Off Budget)"	2013-02-12	2013-02-12	2013-02-12	"United Nations Population Fund"	41119		"WOMEN CHILDREN & SOCIAL WELFARE"	DAC	160	"Other Social Infrastructure and Services"	New	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327926	0	0	0	0	0	0	0	0	0	0	0	0	69773
872381026533	0	"Output 2 (NPL7U502): Enhanced capacity  of men and women to prevent gender-based violence and support women seeking multisectoral services on gender-based violence (Off Budget)"	2013-02-12	2013-02-12	2013-02-12	"United Nations Population Fund"	41119		"WOMEN CHILDREN & SOCIAL WELFARE"	DAC	160	"Other Social Infrastructure and Services"	New	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502277	0	0	0	0	0	0	0	0	0	0	0	0	416834
872381026534	0	"Output 2 (NPL7U502): Enhanced capacity  of men and women to prevent gender-based violence and support women seeking multisectoral services on gender-based violence (On Budget)"	2013-02-12	2013-02-12	2013-02-12	"United Nations Population Fund"	41119		"WOMEN CHILDREN & SOCIAL WELFARE"	DAC	160	"Other Social Infrastructure and Services"	New	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6201
872381026535	0	"Output 2 (NPL7U503): Enhanced capacity  of men and women to prevent gender-based violence and support women seeking multisectoral services on gender-based violence (Off budget)"	2013-02-12	2013-02-12	2013-02-12	"United Nations Population Fund"	41119		"WOMEN CHILDREN & SOCIAL WELFARE"	DAC	160	"Other Social Infrastructure and Services"	New	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260102	0	0	0	0	0	0	0	0	0	0	0	0	198124
872381026536	0	"Output 2 (NPL7U503): Enhanced capacity  of men and women to prevent gender-based violence and support women seeking multisectoral services on gender-based violence (On Budget)"	2013-02-12	2013-02-12	2013-02-12	"United Nations Population Fund"	41119		"WOMEN CHILDREN & SOCIAL WELFARE"	DAC	160	"Other Social Infrastructure and Services"	New	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
872381026539	0	"Output 1 (NPL7U101): Strengthened capacity of relevant government ministries at national and subnational levels to address population dynamics and its interlinkages in policies, programmes and budgets (Off Budget)"	2013-02-12	2013-02-12	2013-02-12	"United Nations Population Fund"	41119		"LOCAL DEVELOPMENT|YOUTH SPORTS & CULTURE"	DAC	430|160	"Other|Other Social Infrastructure and Services"	New	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	499897	0	0	0	0	0	0	0	0	0	0	0	0	397899
